"registro_id","tesis_id","tecnica_id","lugar","created_at","updated_at","error_id"
"1157","191","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1158","192","63","Técnicas e instrumentos",NULL,NULL,"2"
"1159","192","66","Técnicas e instrumentos",NULL,NULL,"2"
"1160","192","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1161","192","48","Análisis e interpretación de la información",NULL,NULL,"16"
"1162","192","31","Análisis e interpretación de la información",NULL,NULL,"16"
"1163","192","13","Análisis e interpretación de la información",NULL,NULL,"16"
"1164","196","37","Población y muestra",NULL,NULL,"53"
"1165","196","63","Técnicas e instrumentos",NULL,NULL,"2"
"1166","196","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1167","196","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1168","196","4","Análisis e interpretación de la información",NULL,NULL,"2"
"1169","196","31","Análisis e interpretación de la información",NULL,NULL,"16"
"1170","196","84","Análisis e interpretación de la información",NULL,NULL,"2"
"1171","196","48","Análisis e interpretación de la información",NULL,NULL,"16"
"1172","196","13","Análisis e interpretación de la información",NULL,NULL,"16"
"1173","196","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1174","196","11","Análisis e interpretación de la información",NULL,NULL,"54"
"1175","196","58","Análisis e interpretación de la información",NULL,NULL,"16"
"1176","197","63","Variables",NULL,NULL,"2"
"1177","197","1","Técnicas e instrumentos",NULL,NULL,"2"
"1178","197","9","Técnicas e instrumentos",NULL,NULL,"2"
"1179","197","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1180","197","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1181","197","11","Análisis e interpretación de la información",NULL,NULL,"2"
"1182","210","2","Población y muestra",NULL,NULL,"2"
"1183","210","47","Población y muestra",NULL,NULL,"2"
"1184","210","46","Población y muestra",NULL,NULL,"2"
"1185","210","3","Población y muestra",NULL,NULL,"2"
"1186","210","4","Población y muestra",NULL,NULL,"2"
"1187","210","1","Técnicas e instrumentos",NULL,NULL,"2"
"1188","210","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1189","210","31","Análisis e interpretación de la información",NULL,NULL,"16"
"1190","210","50","Análisis e interpretación de la información",NULL,NULL,"16"
"1191","211","2","Población y muestra",NULL,NULL,"2"
"1192","211","3","Población y muestra",NULL,NULL,"2"
"1193","211","4","Población y muestra",NULL,NULL,"2"
"1194","211","1","Técnicas e instrumentos",NULL,NULL,"2"
"1195","211","13","Técnicas e instrumentos",NULL,NULL,"2"
"1196","211","22","Técnicas e instrumentos",NULL,NULL,"2"
"1197","211","21","Técnicas e instrumentos",NULL,NULL,"2"
"1198","211","46","Análisis e interpretación de la información",NULL,NULL,"2"
"1199","211","4","Análisis e interpretación de la información",NULL,NULL,"2"
"1200","211","47","Análisis e interpretación de la información",NULL,NULL,"2"
"1201","211","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1202","211","41","Análisis e interpretación de la información",NULL,NULL,"2"
"1203","211","40","Análisis e interpretación de la información",NULL,NULL,"2"
"1204","211","13","Análisis e interpretación de la información",NULL,NULL,"15"
"1205","211","80","Análisis e interpretación de la información",NULL,NULL,"2"
"1206","211","48","Análisis e interpretación de la información",NULL,NULL,"16"
"1207","211","31","Análisis e interpretación de la información",NULL,NULL,"16"
"1208","214","63","Variables",NULL,NULL,"2"
"1209","214","1","Técnicas e instrumentos",NULL,NULL,"2"
"1210","214","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1211","214","88","Análisis e interpretación de la información",NULL,NULL,"2"
"1212","214","59","Análisis e interpretación de la información",NULL,NULL,"2"
"1213","218","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1214","218","11","Análisis e interpretación de la información",NULL,NULL,"2"
"1215","219","2","Población y muestra",NULL,NULL,"2"
"1216","219","63","Técnicas e instrumentos",NULL,NULL,"2"
"1217","219","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1218","219","18","Análisis e interpretación de la información",NULL,NULL,"2"
"1219","219","6","Análisis e interpretación de la información",NULL,NULL,"2"
"1220","221","37","Población y muestra",NULL,NULL,"53"
"1221","221","1","Técnicas e instrumentos",NULL,NULL,"2"
"1222","221","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1223","222","2","Población y muestra",NULL,NULL,"2"
"1224","222","63","Técnicas e instrumentos",NULL,NULL,"2"
"1225","222","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1226","222","18","Análisis e interpretación de la información",NULL,NULL,"2"
"1228","222","6","Análisis e interpretación de la información",NULL,NULL,"2"
"1229","223","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1230","223","89","Análisis e interpretación de la información",NULL,NULL,"2"
"1231","224","1","Técnicas e instrumentos",NULL,NULL,"2"
"1232","224","23","Técnicas e instrumentos",NULL,NULL,"23"
"1233","224","16","Técnicas e instrumentos",NULL,NULL,"2"
"1234","224","7","Técnicas e instrumentos",NULL,NULL,"23"
"1235","224","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1236","224","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1237","224","11","Análisis e interpretación de la información",NULL,NULL,"2"
"1238","225","2","Población y muestra",NULL,NULL,"2"
"1239","225","81","Técnicas e instrumentos",NULL,NULL,"2"
"1240","225","82","Técnicas e instrumentos",NULL,NULL,"2"
"1241","225","1","Técnicas e instrumentos",NULL,NULL,"2"
"1242","225","9","Técnicas e instrumentos",NULL,NULL,"2"
"1243","225","16","Técnicas e instrumentos",NULL,NULL,"23"
"1244","225","90","Técnicas e instrumentos",NULL,NULL,"2"
"1245","225","91","Técnicas e instrumentos",NULL,NULL,"2"
"1246","225","92","Técnicas e instrumentos",NULL,NULL,"2"
"1247","225","10","Técnicas e instrumentos",NULL,NULL,"2"
"1248","225","66","Técnicas e instrumentos",NULL,NULL,"2"
"1249","225","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1250","225","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1251","225","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1252","225","4","Análisis e interpretación de la información",NULL,NULL,"2"
"1253","225","31","Análisis e interpretación de la información",NULL,NULL,"16"
"1254","225","48","Análisis e interpretación de la información",NULL,NULL,"16"
"1255","226","63","Variables",NULL,NULL,"2"
"1256","226","2","Población y muestra",NULL,NULL,"2"
"1257","226","63","Técnicas e instrumentos",NULL,NULL,"2"
"1258","226","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1259","226","31","Análisis e interpretación de la información",NULL,NULL,"6"
"1260","226","13","Análisis e interpretación de la información",NULL,NULL,"6"
"1261","227","10","Técnicas e instrumentos",NULL,NULL,"2"
"1262","227","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1263","227","5","Análisis e interpretación de la información",NULL,NULL,"2"
"1264","227","18","Análisis e interpretación de la información",NULL,NULL,"2"
"1265","227","6","Análisis e interpretación de la información",NULL,NULL,"2"
"1266","228","37","Población y muestra",NULL,NULL,"2"
"1267","228","63","Técnicas e instrumentos",NULL,NULL,"2"
"1268","228","1","Técnicas e instrumentos",NULL,NULL,"2"
"1269","228","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1270","228","18","Análisis e interpretación de la información",NULL,NULL,"2"
"1271","228","39","Análisis e interpretación de la información",NULL,NULL,"2"
"1272","228","6","Análisis e interpretación de la información",NULL,NULL,"2"
"1273","228","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1274","229","2","Población y muestra",NULL,NULL,"2"
"1275","229","37","Población y muestra",NULL,NULL,"2"
"1276","229","63","Técnicas e instrumentos",NULL,NULL,"2"
"1277","229","20","Técnicas e instrumentos",NULL,NULL,"20"
"1278","229","22","Técnicas e instrumentos",NULL,NULL,"2"
"1279","229","21","Técnicas e instrumentos",NULL,NULL,"23"
"1280","229","93","Técnicas e instrumentos",NULL,NULL,"10"
"1281","229","1","Técnicas e instrumentos",NULL,NULL,"2"
"1282","229","23","Técnicas e instrumentos",NULL,NULL,"2"
"1283","229","14","Técnicas e instrumentos",NULL,NULL,"2"
"1284","229","6","Análisis e interpretación de la información",NULL,NULL,"2"
"1285","229","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1286","229","60","Análisis e interpretación de la información",NULL,NULL,"2"
"1287","229","5","Análisis e interpretación de la información",NULL,NULL,"2"
"1288","229","18","Anexos",NULL,NULL,"2"
"1289","230","1","Técnicas e instrumentos",NULL,NULL,"2"
"1290","230","9","Técnicas e instrumentos",NULL,NULL,"2"
"1291","230","7","Técnicas e instrumentos",NULL,NULL,"2"
"1292","230","94","Técnicas e instrumentos",NULL,NULL,"2"
"1293","230","36","Técnicas e instrumentos",NULL,NULL,"2"
"1294","230","95","Técnicas e instrumentos",NULL,NULL,"2"
"1295","230","96","Técnicas e instrumentos",NULL,NULL,"2"
"1296","230","97","Técnicas e instrumentos",NULL,NULL,"2"
"1297","230","53","Técnicas e instrumentos",NULL,NULL,"2"
"1298","230","26","Técnicas e instrumentos",NULL,NULL,"2"
"1299","230","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1300","230","6","Análisis e interpretación de la información",NULL,NULL,"2"
"1301","231","63","Variables",NULL,NULL,"2"
"1303","231","23","Técnicas e instrumentos",NULL,NULL,"2"
"1304","231","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1305","231","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1306","231","40","Análisis e interpretación de la información",NULL,NULL,"2"
"1307","231","41","Análisis e interpretación de la información",NULL,NULL,"2"
"1308","231","4","Análisis e interpretación de la información",NULL,NULL,"2"
"1309","231","46","Análisis e interpretación de la información",NULL,NULL,"2"
"1310","231","47","Análisis e interpretación de la información",NULL,NULL,"2"
"1311","231","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1312","231","11","Análisis e interpretación de la información",NULL,NULL,"2"
"1313","231","98","Análisis e interpretación de la información",NULL,NULL,"2"
"1314","231","24","Análisis e interpretación de la información",NULL,NULL,"2"
"1315","231","1","Anexos",NULL,NULL,"2"
"1316","231","63","Anexos",NULL,NULL,"2"
"1317","232","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1318","234","99","Fundamentación teórica",NULL,NULL,"2"
"1319","234","100","Fundamentación teórica",NULL,NULL,"2"
"1320","234","23","Técnicas e instrumentos",NULL,NULL,"2"
"1321","234","1","Técnicas e instrumentos",NULL,NULL,"2"
"1322","234","63","Técnicas e instrumentos",NULL,NULL,"2"
"1323","234","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1324","234","46","Análisis e interpretación de la información",NULL,NULL,"2"
"1325","234","47","Análisis e interpretación de la información",NULL,NULL,"2"
"1326","234","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1327","234","4","Análisis e interpretación de la información",NULL,NULL,"2"
"1328","234","13","Análisis e interpretación de la información",NULL,NULL,"6"
"1329","234","31","Análisis e interpretación de la información",NULL,NULL,"6"
"1330","234","48","Análisis e interpretación de la información",NULL,NULL,"6"
"1331","234","59","Análisis e interpretación de la información",NULL,NULL,"2"
"1332","234","76","Análisis e interpretación de la información",NULL,NULL,"16"
"1333","235","2","Población y muestra",NULL,NULL,"2"
"1334","235","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1335","236","63","Variables",NULL,NULL,"2"
"1336","236","10","Técnicas e instrumentos",NULL,NULL,"2"
"1337","236","1","Técnicas e instrumentos",NULL,NULL,"2"
"1338","236","101","Técnicas e instrumentos",NULL,NULL,"2"
"1339","236","26","Técnicas e instrumentos",NULL,NULL,"2"
"1340","236","53","Técnicas e instrumentos",NULL,NULL,"2"
"1341","236","63","Técnicas e instrumentos",NULL,NULL,"2"
"1342","236","3","Análisis e interpretación de la información",NULL,NULL,"2"
"1343","236","40","Análisis e interpretación de la información",NULL,NULL,"2"
"1344","236","4","Análisis e interpretación de la información",NULL,NULL,"2"
"1345","236","46","Análisis e interpretación de la información",NULL,NULL,"2"
"1346","236","14","Análisis e interpretación de la información",NULL,NULL,"2"
"1347","236","2","Análisis e interpretación de la información",NULL,NULL,"2"
"1350","236","43","Análisis e interpretación de la información",NULL,NULL,"2"
"1351","236","44","Análisis e interpretación de la información",NULL,NULL,"2"
"1352","236","13","Análisis e interpretación de la información",NULL,NULL,"16"
"1353","236","48","Análisis e interpretación de la información",NULL,NULL,"16"
"1354","236","12","Análisis e interpretación de la información",NULL,NULL,"2"
"1355","236","11","Análisis e interpretación de la información",NULL,NULL,"2"
"1356","237","1","Técnicas e instrumentos",NULL,NULL,"2"
